Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
97.0,1772057042.0242746,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057042.1290948,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057042.225668,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057042.3336635,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057042.4459398,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057042.5887642,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
88.0,1772057042.035615,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772057042.1288924,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057042.2278762,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057042.349167,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057042.508817,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057042.7157845,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057043.0157447,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057042.1333325,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057042.3161736,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057042.535957,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057042.7666082,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057043.0498319,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057043.3905647,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057043.8236206,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,1772057042.1732569,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,1772057042.3179884,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057042.5102715,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057042.7001746,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057042.8932986,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057043.1377969,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057043.4021719,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057042.8427942,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057043.1006956,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057043.3998847,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057043.7013533,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057044.0298545,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057044.3305554,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057044.6699035,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772057042.648273,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
84.0,1772057042.6633594,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
87.0,1772057042.6800828,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772057042.6987092,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057042.7159398,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057042.7321854,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057042.745994,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057042.8942451,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,1772057043.0003338,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057043.1177166,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,1772057043.2317235,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772057043.3362474,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772057043.4509282,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057043.559502,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
75.0,1772057043.2631114,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057043.581671,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057044.014085,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057044.5018966,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057045.093038,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057045.9086926,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057047.0648053,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772057043.5744529,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772057043.9384692,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057044.422053,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057044.9747205,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057045.6357634,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057046.5703337,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057047.793907,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772057045.895414,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,1772057048.4146583,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057050.846345,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772057053.5458524,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057056.4578853,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057059.7346997,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057062.5053833,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772057046.1405432,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057048.7105858,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057051.2360075,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057054.1301637,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057057.3614116,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057060.8420796,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057063.667082,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057043.8466158,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
86.0,1772057043.863143,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
91.0,1772057043.879259,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057043.896077,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057043.917312,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057043.934073,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057043.9497936,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057044.0766459,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057044.1851149,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057044.2951837,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057044.3964596,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772057044.5075634,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057044.62346,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057044.7510858,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
88.0,1772057045.6939762,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057045.7070875,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057045.7176023,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057045.7315533,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057045.7457933,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057045.7583098,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057045.7691045,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772057045.8894742,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057045.976938,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057046.073036,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057046.1749668,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057046.2921631,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057046.408484,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057046.5346043,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057048.4024675,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772057048.4130425,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,1772057048.4248853,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057048.434718,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057048.445014,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057048.4549918,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057048.4657829,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,1772057049.118627,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057049.2247725,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057049.3283436,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057049.4310384,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057049.5428963,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057049.649366,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057049.75861,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772057047.1945858,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772057047.214083,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
58.0,1772057047.2329257,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772057047.2530453,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057047.271221,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,1772057047.2882102,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,1772057047.305931,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
53.0,1772057047.53095,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,1772057047.644149,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
71.0,1772057047.756461,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772057047.8864481,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772057048.0086384,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,1772057048.1457374,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
77.0,1772057048.2787507,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
60.0,1772057048.087469,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057048.3262942,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057048.6491494,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,1772057049.0724342,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057049.5594943,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772057050.2512624,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,1772057051.0748308,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057048.5726159,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057048.8833528,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772057049.2393599,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057049.6426754,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772057050.1524458,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
83.0,1772057050.7977114,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772057051.623903,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
52.0,1772057054.573474,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057061.3706384,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057067.1334364,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,1772057072.2917063,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057078.9492028,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772057086.4307475,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,1772057093.18666,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
48.0,1772057054.734858,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
56.0,1772057061.6393554,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772057067.558448,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772057072.9641607,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772057079.7451842,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057087.445511,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057094.0488124,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772057049.4690063,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,1772057049.4868329,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
55.0,1772057049.5076327,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057049.5236661,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772057049.536087,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,1772057049.5525131,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,1772057049.5717807,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
52.0,1772057049.7311502,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,1772057049.8341503,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
60.0,1772057049.9413984,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
71.0,1772057050.0576937,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,1772057050.1718574,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772057050.2909405,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772057050.4284265,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
54.0,1772057049.9861112,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057050.2801824,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057050.656364,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,1772057051.0982373,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772057051.6970835,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772057052.6730764,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772057053.84982,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057050.7151067,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772057051.073749,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057051.5619075,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057052.2251244,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057052.9991148,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.0,1772057054.014876,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772057055.4428554,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
47.0,1772057061.077982,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
45.0,1772057069.514562,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057078.664725,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,1772057089.6796324,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772057097.927586,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772057104.3190508,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,1772057110.116205,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057061.7136714,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772057070.0837483,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057079.680703,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772057090.750532,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772057098.8394392,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057104.9433963,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.0,1772057110.5799754,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
